83,117,-1,-1,-1,125,142,95,11,63,5,39,137,-1,46,147,-1,-1,19,339,47,120,3,26,1
172,150,43,31,22,215,169,392,11,48,-1,39,96,86,67,318,-1,-1,20,22,64,736,4,46,1
131,19,-1,12,-1,215,191,56,11,15,-1,39,8,69,46,423,-1,-1,1,22,64,202,4,26,1
85,31,-1,30,-1,-1,414,168,11,38,-1,8,38,-1,46,404,-1,-1,-1,136,-1,475,-1,26,1
159,19,43,-1,22,303,371,-1,11,24,-1,39,96,-1,67,22,-1,-1,1,-1,-1,760,-1,4,1
73,7,-1,105,-1,122,298,228,3,48,-1,39,53,44,46,218,-1,-1,20,405,64,597,3,6,1
85,150,-1,9,-1,56,439,228,11,48,-1,8,194,-1,59,404,-1,-1,-1,146,-1,475,3,4,1
34,32,11,-1,-1,310,172,13,11,15,-1,39,-1,-1,46,7,-1,-1,7,215,64,267,-1,4,1
34,19,-1,52,-1,294,315,228,11,48,5,39,194,69,46,404,-1,-1,19,405,64,270,3,25,1
138,150,43,71,22,294,174,228,11,48,-1,39,68,62,46,339,-1,-1,20,143,64,349,3,33,1
138,31,14,31,-1,99,330,202,8,38,-1,8,39,31,46,20,-1,-1,20,422,34,329,-1,4,1
83,117,-1,31,-1,294,142,432,11,38,5,39,137,-1,46,404,-1,-1,24,366,13,475,3,26,1
138,31,-1,31,-1,125,417,95,11,63,-1,8,137,-1,46,71,-1,-1,20,84,34,162,3,26,1
193,24,43,9,22,122,348,107,11,38,5,39,107,-1,67,390,-1,-1,20,206,64,716,-1,26,1
138,19,36,31,-1,127,311,91,11,38,5,39,39,62,67,243,-1,-1,20,474,64,234,5,26,1
-1,31,-1,31,-1,-1,417,95,11,63,-1,-1,137,-1,46,71,-1,-1,-1,84,-1,162,3,26,1
138,150,-1,31,-1,127,424,168,11,38,5,39,107,62,46,243,-1,-1,20,474,64,677,-1,26,1
138,31,-1,35,-1,-1,154,432,11,38,5,8,138,-1,46,244,-1,-1,-1,405,-1,516,3,26,1
174,117,43,35,22,56,37,432,11,38,5,8,39,31,67,4,-1,-1,19,186,54,549,3,26,1
131,19,43,12,-1,1,371,405,11,15,-1,39,8,69,46,283,-1,-1,1,241,64,22,2,26,1
34,150,43,31,-1,56,396,228,11,48,-1,39,96,86,46,404,-1,-1,20,146,64,451,3,6,1
73,7,-1,105,-1,122,298,228,3,48,-1,39,53,44,67,-1,-1,-1,20,405,64,597,3,6,1
118,19,8,-1,22,34,10,56,11,38,-1,-1,96,-1,31,334,-1,-1,20,449,25,73,4,28,1
158,19,43,12,44,289,396,181,11,63,-1,39,96,69,46,283,-1,-1,1,368,40,129,2,46,1
221,150,30,31,22,122,60,261,11,48,-1,39,163,89,46,132,-1,-1,20,4,64,468,3,6,1
138,19,43,-1,4,137,237,107,11,38,5,39,107,21,67,243,-1,-1,20,253,64,647,-1,26,1
138,19,43,90,43,-1,112,405,11,63,-1,-1,8,89,46,413,-1,-1,1,422,64,760,2,25,1
138,150,43,9,22,122,260,261,11,11,-1,39,96,86,67,325,-1,-1,20,206,64,451,3,6,1
225,150,-1,71,-1,305,223,41,8,15,5,39,154,89,46,88,-1,-1,20,487,40,470,-1,6,1
222,150,-1,-1,-1,122,-1,261,11,48,-1,-1,96,-1,46,259,-1,-1,20,42,64,449,3,6,1
19,19,-1,47,22,147,421,405,11,38,-1,39,96,-1,46,334,-1,-1,1,-1,64,694,2,4,1
140,19,43,12,-1,116,191,56,11,48,-1,39,8,86,46,423,-1,-1,1,492,64,441,4,26,1
185,117,-1,12,-1,289,371,181,11,63,-1,39,96,-1,46,353,-1,-1,1,368,26,64,2,4,1
131,-1,43,12,-1,212,315,-1,11,38,-1,39,8,69,46,423,-1,-1,1,71,64,22,-1,18,1
131,19,43,-1,-1,-1,270,374,8,63,-1,39,182,69,65,343,-1,-1,1,150,34,-1,-1,-1,1
188,19,43,12,22,139,174,138,11,38,-1,27,96,69,67,334,-1,-1,1,449,64,73,4,26,1
158,19,-1,12,48,278,396,279,8,38,-1,39,96,86,46,103,-1,-1,1,25,60,83,-1,46,1
174,19,-1,58,-1,296,64,108,11,63,5,39,190,75,46,377,-1,-1,20,94,40,475,-1,33,1
229,19,-1,18,-1,270,191,405,11,38,-1,39,96,86,46,283,-1,-1,1,449,64,182,2,26,1
131,19,43,-1,43,14,371,132,11,52,-1,39,96,86,67,373,-1,-1,1,-1,56,760,2,28,1
138,150,-1,9,45,-1,37,261,11,11,5,39,68,62,67,19,-1,-1,20,206,64,690,3,4,1
138,19,43,12,43,310,191,405,11,15,-1,39,8,86,46,370,-1,-1,1,-1,64,760,2,26,1
138,19,43,12,55,116,10,56,11,38,-1,39,96,69,46,160,-1,-1,1,492,64,105,4,16,1
138,23,43,24,22,137,406,186,11,24,5,39,39,77,67,2,-1,-1,20,253,64,382,5,4,1
138,150,-1,31,-1,296,145,292,11,15,-1,39,39,-1,46,404,-1,-1,19,412,40,353,3,46,1
34,150,-1,31,52,220,42,228,11,48,-1,39,96,89,46,195,-1,-1,20,405,64,608,3,6,1
22,50,43,37,22,27,164,15,11,38,-1,33,16,6,31,220,-1,-1,20,211,25,380,-1,18,1
140,19,-1,12,-1,265,371,181,11,15,-1,27,96,69,65,283,-1,-1,1,202,50,73,2,26,1
176,19,-1,12,-1,116,10,56,11,15,-1,39,96,69,46,423,-1,-1,1,449,64,730,4,26,1
82,19,-1,12,-1,215,191,56,11,63,-1,39,96,69,46,423,-1,-1,1,22,64,372,4,26,1
-1,95,-1,85,43,212,-1,354,11,48,-1,39,96,75,4,11,-1,-1,-1,456,64,162,4,46,1
-1,-1,-1,-1,14,210,-1,436,11,38,-1,-1,204,-1,46,-1,-1,-1,-1,-1,-1,705,4,4,1
138,150,43,31,22,122,260,221,11,38,-1,39,96,89,12,325,-1,-1,20,206,64,451,3,6,1
80,19,-1,88,-1,139,7,138,11,63,-1,39,96,49,46,353,-1,-1,20,449,64,278,4,16,1
34,150,30,71,22,122,223,261,11,48,-1,39,154,89,67,325,-1,-1,20,407,64,608,3,6,1
138,117,43,31,22,155,296,375,11,32,-1,39,94,69,59,272,-1,-1,20,150,64,273,3,25,1
-1,-1,-1,-1,22,37,-1,171,11,32,-1,-1,125,-1,59,241,-1,-1,-1,492,64,-1,3,25,1
34,150,43,31,22,122,371,221,11,51,-1,39,96,86,67,400,-1,-1,20,417,64,416,3,25,1
85,150,46,49,43,139,373,250,11,48,-1,39,96,48,46,304,-1,-1,-1,275,25,510,4,4,1
-1,83,-1,-1,43,244,355,109,11,11,-1,39,40,-1,67,159,-1,-1,20,355,56,728,-1,6,1
138,117,-1,31,-1,294,-1,228,11,48,-1,39,39,86,46,377,-1,-1,20,405,64,451,3,6,1
-1,-1,-1,-1,-1,304,-1,35,11,32,-1,-1,171,-1,59,93,-1,-1,7,482,62,-1,4,16,1
-1,-1,43,-1,42,155,-1,261,11,48,-1,-1,139,-1,83,378,-1,-1,20,122,64,189,3,33,1
-1,-1,-1,-1,-1,253,-1,142,11,15,-1,-1,129,-1,46,-1,-1,-1,-1,398,64,-1,4,25,1
51,19,-1,12,-1,160,396,177,11,38,-1,8,96,86,46,49,-1,-1,1,147,64,278,3,26,1
131,19,-1,12,-1,311,-1,325,11,15,-1,-1,8,69,46,353,-1,-1,21,22,40,760,-1,26,1
82,19,43,12,43,155,174,177,11,38,-1,39,96,86,67,127,-1,-1,1,150,64,206,3,26,1
140,19,-1,12,-1,273,371,312,8,15,-1,8,96,3,46,131,-1,-1,20,405,34,349,-1,15,1
138,150,43,31,22,56,356,432,11,38,5,39,39,86,46,68,-1,-1,20,146,64,526,3,26,1
138,150,-1,31,-1,287,-1,202,8,63,-1,39,38,69,46,41,-1,-1,20,13,34,760,-1,15,1
138,150,43,31,22,122,356,177,11,38,-1,39,39,86,46,68,-1,-1,20,206,64,451,3,26,1
138,150,-1,-1,-1,60,297,261,11,48,5,-1,44,-1,56,5,-1,-1,-1,335,64,257,3,41,1
138,150,43,31,22,127,311,91,11,38,5,39,39,62,46,8,-1,-1,20,474,64,234,5,26,1
138,117,49,31,-1,220,159,432,11,38,5,39,39,62,46,404,-1,-1,20,405,64,97,3,26,1
138,150,-1,31,-1,220,159,168,11,38,5,39,107,62,67,404,-1,-1,20,405,64,343,-1,26,1
138,95,-1,30,-1,116,198,431,11,8,-1,39,179,-1,11,304,-1,-1,20,492,13,163,4,4,1
138,31,-1,31,-1,23,439,305,11,15,-1,8,8,69,46,377,-1,-1,20,405,64,354,-1,25,1
85,31,-1,9,-1,220,58,432,11,38,-1,8,107,29,46,404,-1,-1,20,136,64,475,3,26,1
238,150,-1,31,-1,230,241,355,8,15,-1,39,8,31,46,426,-1,-1,20,487,-1,588,-1,6,1
221,150,-1,31,-1,122,60,261,11,48,-1,39,163,89,46,404,-1,-1,20,4,64,468,3,6,1
138,150,31,31,38,122,133,261,11,48,-1,39,184,89,67,71,-1,-1,20,206,64,418,3,6,1
140,19,43,12,43,116,371,56,11,48,-1,39,96,86,46,334,-1,-1,1,492,64,187,4,26,1
138,150,-1,52,-1,220,342,432,11,48,5,39,39,57,46,404,-1,-1,20,405,64,526,3,6,1
204,19,43,62,45,300,296,14,11,24,-1,8,39,-1,67,316,-1,-1,-1,499,45,477,-1,46,1
138,150,-1,58,-1,100,191,292,11,15,5,39,39,13,46,377,-1,-1,20,337,64,732,3,33,1
138,19,-1,-1,-1,261,25,291,11,15,-1,8,182,-1,46,93,-1,-1,20,91,48,689,4,33,1
29,150,-1,69,52,87,167,217,11,63,5,39,190,-1,46,377,-1,-1,19,27,-1,517,-1,33,1
34,19,-1,52,-1,294,315,228,11,48,5,39,194,69,46,404,-1,-1,19,405,64,270,3,25,1
34,95,-1,31,-1,122,348,261,11,48,10,39,68,-1,46,404,-1,-1,19,407,64,542,3,6,1
138,150,-1,9,-1,122,2,261,11,48,-1,8,143,-1,59,404,-1,-1,-1,206,-1,475,3,4,1
138,19,-1,31,-1,-1,223,13,11,38,-1,8,144,-1,67,404,-1,-1,20,405,64,526,-1,6,1
263,19,43,9,22,220,309,13,11,38,5,8,39,62,46,186,-1,-1,20,405,64,647,-1,6,1
213,24,43,-1,45,-1,-1,109,11,60,5,8,39,49,20,46,-1,-1,20,315,60,673,-1,6,1
138,130,53,52,-1,60,360,261,11,38,18,19,139,89,37,5,-1,-1,5,409,10,257,3,41,1
138,131,43,9,22,122,371,261,11,48,5,39,184,37,67,62,-1,-1,20,405,71,716,3,25,1
138,19,43,9,22,137,323,15,11,24,5,8,39,62,67,173,-1,-1,20,197,64,343,-1,4,1
138,117,43,31,43,155,350,177,11,38,-1,39,39,69,67,226,-1,-1,20,122,64,224,3,26,1
138,117,-1,31,-1,116,178,431,11,8,-1,39,125,86,59,304,-1,-1,20,492,64,413,4,6,1
213,31,-1,31,-1,82,166,344,11,38,5,39,39,49,46,300,-1,-1,20,79,64,608,5,6,1
187,150,30,-1,22,122,-1,261,11,11,-1,39,96,-1,67,132,-1,-1,20,384,37,588,3,6,1
138,117,43,31,22,294,350,432,11,38,5,39,39,69,46,226,-1,-1,20,405,64,224,3,4,1
138,150,43,62,22,155,439,261,11,48,5,39,8,86,67,226,-1,-1,20,122,64,546,3,4,1
138,-1,-1,9,-1,227,311,250,11,48,-1,39,77,86,46,304,-1,-1,20,310,64,61,4,25,1
131,19,43,12,22,155,191,177,11,52,-1,8,96,86,67,167,-1,-1,1,175,64,194,3,26,1
33,19,43,31,22,161,348,65,11,52,-1,39,96,86,31,130,-1,-1,20,113,64,725,2,26,1
138,117,43,31,22,215,104,56,11,38,-1,39,39,7,46,235,-1,-1,20,22,64,218,4,26,1
111,131,9,-1,2,61,273,352,11,59,-1,-1,105,-1,3,275,-1,-1,10,262,56,493,3,6,1
138,150,43,31,22,307,346,265,8,38,14,39,38,89,46,227,-1,-1,20,-1,-1,760,-1,15,1
138,117,43,31,43,155,-1,345,11,8,-1,39,61,86,59,229,-1,-1,20,122,64,122,3,6,1
138,117,-1,63,-1,215,37,56,11,63,-1,39,39,7,46,304,-1,-1,20,22,64,322,4,26,1
138,117,-1,-1,-1,215,10,392,11,15,-1,8,163,-1,46,304,-1,-1,19,22,64,226,4,33,1
61,95,-1,-1,29,-1,371,450,8,63,-1,39,157,62,46,273,-1,-1,20,-1,-1,566,-1,46,1
51,19,-1,47,-1,37,396,432,11,63,-1,8,96,69,46,49,-1,-1,1,492,64,732,3,26,1
281,19,-1,-1,-1,27,45,138,11,38,-1,1,96,-1,46,304,-1,-1,-1,283,-1,-1,4,6,1
138,19,-1,47,-1,116,37,-1,11,63,-1,39,96,69,46,423,-1,-1,20,492,64,419,-1,16,1
106,19,-1,12,-1,116,371,56,11,38,-1,39,96,86,46,423,-1,-1,1,492,64,478,4,26,1
138,117,43,31,22,155,37,375,11,32,-1,39,130,89,31,235,-1,-1,20,271,64,226,3,33,1
140,19,17,12,-1,75,439,181,11,63,-1,27,96,69,46,353,-1,-1,1,91,40,187,2,4,1
-1,31,-1,-1,-1,220,299,13,11,24,-1,8,39,-1,46,377,-1,-1,20,405,-1,-1,-1,32,1
138,78,9,-1,52,203,316,334,11,59,-1,39,194,-1,27,21,-1,-1,20,285,41,628,3,6,1
85,31,-1,30,-1,116,296,168,11,63,-1,39,38,69,46,377,-1,-1,20,354,64,475,-1,26,1
138,-1,43,71,59,208,416,426,11,8,-1,39,153,69,59,135,-1,-1,7,-1,-1,705,4,6,1
34,117,43,35,22,37,280,342,11,8,-1,39,163,69,59,307,-1,-1,20,387,71,50,3,25,1
34,-1,-1,-1,-1,30,78,442,11,3,-1,39,102,-1,59,377,-1,-1,7,20,60,233,4,25,1
181,95,-1,9,-1,116,145,431,11,32,5,39,50,77,59,304,-1,-1,20,492,64,332,4,4,1
221,150,30,31,22,122,60,261,11,48,-1,39,163,89,67,132,-1,-1,20,4,64,468,3,6,1
138,117,-1,31,-1,1,313,235,11,63,-1,39,39,69,46,12,-1,-1,20,368,71,398,2,6,1
81,78,43,9,45,126,99,334,11,11,5,39,96,77,67,230,-1,-1,20,272,60,25,3,4,1
138,117,-1,9,-1,116,37,431,11,27,-1,39,106,69,59,304,-1,-1,20,492,64,419,4,16,1
138,117,43,62,22,294,350,342,11,38,5,39,163,86,46,226,-1,-1,20,33,64,224,3,4,1
138,81,-1,31,-1,55,56,292,11,15,-1,39,96,86,67,42,-1,-1,20,149,40,395,3,46,1
138,-1,-1,9,-1,227,311,250,11,48,-1,39,77,86,46,304,-1,-1,20,310,64,61,4,25,1
138,150,-1,31,-1,116,35,392,11,48,5,39,38,49,46,377,-1,-1,19,446,71,609,4,16,1
138,150,43,31,22,307,172,37,8,48,-1,39,38,86,46,356,-1,-1,20,-1,-1,417,-1,6,1
112,150,43,31,22,56,223,228,11,48,-1,39,154,89,46,325,-1,-1,20,146,64,308,3,6,1
138,78,43,9,22,89,323,109,11,24,5,39,107,62,67,230,-1,-1,20,375,60,658,-1,26,1
138,96,-1,-1,-1,116,64,142,11,32,-1,39,115,55,12,377,-1,-1,20,27,64,233,4,25,1
138,117,-1,9,-1,160,37,377,11,32,-1,39,106,86,59,404,-1,-1,20,122,64,419,3,16,1
138,150,-1,9,-1,127,323,168,11,38,5,39,107,62,67,243,-1,-1,20,474,64,343,-1,26,1
85,150,-1,-1,-1,139,132,250,11,48,-1,39,8,-1,46,304,-1,-1,-1,275,64,510,4,4,1
40,131,9,-1,22,232,273,440,11,11,-1,-1,105,-1,3,443,-1,-1,10,281,56,497,3,6,1
-1,112,46,104,54,25,282,334,11,26,-1,-1,40,-1,33,38,-1,-1,7,468,56,154,3,33,1
-1,70,43,-1,-1,-1,-1,15,11,11,-1,-1,171,-1,57,423,-1,-1,-1,449,-1,-1,-1,-1,1
